agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch
AGT001,CUST0423,+233348231222,1059.6,2026-01-17 22:23:52,momo,remitted,Kumasi
AGT036,CUST0086,+233803466015,1420.41,2026-01-23 16:50:08,cash,remitted,Accra
AGT026,CUST0177,+233354796342,519.3,2026-03-06 01:57:45,momo,pending,Takoradi
AGT029,CUST0017,+233971083871,904.52,2026-03-06 05:52:42,momo,missed,Takoradi
AGT021,CUST0098,+233256155268,264.43,2026-02-21 20:59:55,cash,remitted,Cape_Coast
AGT011,CUST0454,+233429606691,427.84,2026-02-06 15:23:43,cash,missed,Takoradi
AGT040,CUST0494,+233667865965,21.87,2025-12-29 22:18:24,bank_transfer,remitted,Cape_Coast
AGT011,CUST0198,+233548501737,97.74,2026-02-18 04:30:19,bank_transfer,remitted,Accra
AGT036,CUST0098,+233630515120,1955.02,2026-01-22 04:28:03,cash,remitted,Accra
AGT049,CUST0065,+233124198505,499.86,2026-01-07 21:09:01,momo,remitted,Accra
AGT039,CUST0330,+233192336441,1333.36,2026-05-30 21:00:28,momo,remitted,Accra
AGT040,CUST0341,+233920857638,1681.42,2026-05-07 09:09:34,cash,remitted,Kumasi
AGT035,CUST0005,+233642537824,1110.31,2026-01-22 06:05:36,cash,remitted,Kumasi
AGT034,CUST0002,+233394673264,323.23,2026-02-25 02:35:53,momo,remitted,Accra
AGT047,CUST0022,+233540526036,1461.67,2026-05-11 14:29:51,cash,missed,Takoradi
AGT024,CUST0112,+233759528508,1208.5,2026-02-15 20:52:54,cash,missed,Cape_Coast
AGT022,CUST0057,+233713023880,1467.88,2026-06-12 19:47:48,momo,remitted,Tamale
AGT005,CUST0066,+233433464581,1544.1,2026-04-21 16:27:23,bank_transfer,remitted,Cape_Coast
AGT033,CUST0330,+233329227506,1951.31,2026-01-26 14:25:56,momo,remitted,Tamale
AGT036,CUST0098,+233438749548,1155.66,2026-03-19 02:50:50,momo,remitted,Tamale
AGT047,CUST0144,+233113453858,696.45,2026-05-21 04:08:32,cash,remitted,Accra
AGT020,CUST0368,+233524729638,1303.96,2026-01-27 13:39:00,cash,remitted,Tamale
AGT019,CUST0435,+233932635541,155.51,2026-03-09 19:31:24,momo,pending,Accra
AGT035,CUST0125,+233192768680,1796.85,2026-03-30 10:55:19,cash,missed,Kumasi
AGT043,CUST0167,+233567364469,256.37,2026-06-17 22:23:46,bank_transfer,remitted,Takoradi
AGT017,CUST0086,+233291064324,669.13,2026-04-20 13:58:50,cash,pending,Tamale
AGT045,CUST0076,+233859954857,1635.18,2026-03-05 20:05:15,cash,remitted,Takoradi
AGT043,CUST0344,+233677142870,1202.68,2026-05-08 07:43:51,cash,remitted,Accra
AGT034,CUST0495,+233477563600,799.4,2026-02-28 05:17:51,bank_transfer,pending,Tamale
AGT009,CUST0424,+233507083083,957.4,2026-05-24 12:45:37,cash,remitted,Cape_Coast
AGT026,CUST0294,+233567139030,1712.0,2025-12-31 15:23:32,cash,remitted,Kumasi
AGT002,CUST0444,+233806591133,693.21,2025-12-31 19:09:48,cash,missed,Kumasi
AGT009,CUST0059,+233912653368,1741.91,2026-01-18 08:58:02,momo,pending,Tamale
AGT009,CUST0138,+233156912766,194.51,2026-03-28 02:16:12,cash,missed,Kumasi
AGT040,CUST0099,+233574794709,1558.06,2026-06-21 07:32:13,cash,pending,Cape_Coast
AGT017,CUST0192,+233297323208,1698.14,2026-04-23 11:19:35,cash,missed,Takoradi
AGT001,CUST0243,+233788764188,380.0,2026-03-24 10:13:26,momo,remitted,Cape_Coast
AGT025,CUST0319,+233998460910,872.09,2026-06-14 01:03:54,cash,remitted,Kumasi
AGT043,CUST0049,+233845801380,347.69,2025-12-30 02:54:56,cash,remitted,Takoradi
AGT040,CUST0448,+233791891798,1419.08,2026-02-16 22:10:10,cash,remitted,Cape_Coast
AGT042,CUST0032,+233869886860,1079.99,2026-01-01 21:36:19,momo,remitted,Accra
AGT025,CUST0391,+233933007149,1277.94,2026-06-11 10:13:10,momo,remitted,Accra
AGT039,CUST0277,+233678977139,409.04,2026-05-05 09:51:31,momo,remitted,Takoradi
AGT035,CUST0020,+233604878998,439.26,2026-02-22 16:17:21,bank_transfer,remitted,Takoradi
AGT003,CUST0154,+233871413036,102.16,2026-03-18 00:57:37,bank_transfer,missed,Takoradi
AGT050,CUST0383,+233809891472,657.69,2026-05-12 00:38:11,cash,remitted,Accra
AGT037,CUST0068,+233108556135,1128.29,2026-01-04 13:40:04,momo,remitted,Cape_Coast
AGT044,CUST0366,+233585212756,1718.71,2026-02-04 12:30:38,momo,pending,Takoradi
AGT044,CUST0372,+233236962532,1340.52,2026-03-21 04:33:48,bank_transfer,pending,Accra
AGT030,CUST0214,+233269359979,882.08,2026-06-19 05:57:25,cash,remitted,Takoradi
AGT038,CUST0143,+233164138257,1907.18,2026-06-12 17:59:53,momo,remitted,Takoradi
AGT034,CUST0376,+233300947293,1444.11,2026-02-25 04:43:45,cash,remitted,Takoradi
AGT012,CUST0232,+233793047957,1861.73,2026-01-20 16:09:21,bank_transfer,remitted,Accra
AGT019,CUST0213,+233277681141,1064.62,2026-05-08 23:44:05,cash,remitted,Cape_Coast
AGT037,CUST0079,+233458863136,532.63,2026-01-05 21:42:45,cash,remitted,Accra
AGT044,CUST0214,+233509009565,124.6,2026-01-25 02:44:29,cash,remitted,Accra
AGT049,CUST0116,+233182158288,1457.65,2026-03-11 00:59:20,cash,remitted,Takoradi
AGT017,CUST0092,+233805237629,260.18,2026-01-14 03:13:17,momo,remitted,Tamale
AGT010,CUST0270,+233811882986,619.49,2026-02-25 08:18:37,cash,missed,Tamale
AGT049,CUST0411,+233704969897,1074.29,2026-03-16 10:23:20,cash,missed,Tamale
AGT047,CUST0381,+233665486066,1137.54,2026-04-12 10:38:20,bank_transfer,remitted,Accra
AGT012,CUST0489,+233621818745,1209.15,2026-05-07 03:25:30,cash,remitted,Takoradi
AGT016,CUST0168,+233547841929,349.19,2026-05-16 18:17:19,momo,remitted,Tamale
AGT024,CUST0058,+233678271214,771.88,2026-03-29 07:45:45,cash,remitted,Kumasi
AGT019,CUST0284,+233552455419,1242.04,2026-05-21 23:00:37,cash,remitted,Kumasi
AGT008,CUST0026,+233452804978,1940.24,2026-02-03 09:50:25,momo,remitted,Kumasi
AGT031,CUST0369,+233608588705,1460.71,2026-02-17 03:27:10,momo,remitted,Cape_Coast
AGT021,CUST0447,+233182568904,1846.76,2026-06-19 05:21:45,cash,remitted,Takoradi
AGT017,CUST0066,+233562794267,1529.18,2026-05-26 23:26:43,bank_transfer,remitted,Accra
AGT023,CUST0409,+233362003722,1191.6,2026-01-06 04:13:40,bank_transfer,remitted,Accra
AGT037,CUST0248,+233816963494,400.21,2026-05-06 11:01:46,bank_transfer,remitted,Takoradi
AGT016,CUST0254,+233347957750,1340.04,2026-03-17 13:28:56,cash,remitted,Cape_Coast
AGT006,CUST0387,+233705731573,1254.29,2026-05-17 17:56:41,cash,remitted,Takoradi
AGT008,CUST0456,+233175594878,1212.89,2026-04-06 19:04:17,momo,remitted,Cape_Coast
AGT025,CUST0044,+233467966325,989.78,2026-01-27 16:13:45,momo,remitted,Tamale
AGT018,CUST0097,+233408860567,1066.74,2026-02-19 21:10:55,cash,remitted,Tamale
AGT025,CUST0042,+233599506759,682.2,2026-01-27 21:43:51,momo,remitted,Cape_Coast
AGT012,CUST0500,+233344291068,1048.24,2026-03-22 05:07:34,cash,remitted,Takoradi
AGT015,CUST0227,+233807534984,411.16,2026-06-02 00:36:40,cash,remitted,Tamale
AGT026,CUST0262,+233811998638,1614.25,2026-03-17 18:46:33,cash,remitted,Takoradi
AGT041,CUST0167,+233116600352,387.84,2026-01-17 23:59:45,momo,remitted,Tamale
AGT045,CUST0436,+233868560061,188.23,2026-02-21 20:24:17,cash,pending,Takoradi
AGT026,CUST0279,+233621702880,883.77,2026-02-24 11:32:25,momo,missed,Takoradi
AGT047,CUST0089,+233275685650,1323.45,2026-02-25 10:38:15,momo,missed,Kumasi
AGT032,CUST0379,+233868706754,886.68,2025-12-26 21:34:28,momo,remitted,Cape_Coast
AGT010,CUST0178,+233943659593,567.97,2026-01-26 13:57:00,bank_transfer,missed,Accra
AGT016,CUST0427,+233795203751,1125.18,2026-04-01 10:33:34,momo,remitted,Cape_Coast
AGT007,CUST0403,+233968210862,707.06,2026-05-08 05:39:07,bank_transfer,remitted,Takoradi
AGT017,CUST0197,+233115438825,1867.08,2025-12-27 13:19:41,cash,remitted,Takoradi
AGT023,CUST0307,+233837419712,1846.84,2026-05-06 01:41:28,cash,missed,Cape_Coast
AGT026,CUST0267,+233974743708,1014.7,2026-05-20 11:09:08,cash,remitted,Takoradi
AGT021,CUST0268,+233100484273,669.21,2026-02-14 05:33:47,cash,pending,Tamale
AGT022,CUST0074,+233433084001,1479.52,2026-05-17 13:26:02,momo,remitted,Takoradi
AGT007,CUST0008,+233795604722,92.69,2026-06-08 08:05:14,cash,remitted,Cape_Coast
AGT014,CUST0408,+233300511628,960.04,2026-06-03 04:20:49,momo,remitted,Cape_Coast
AGT015,CUST0476,+233617659381,685.92,2026-02-20 14:51:22,momo,remitted,Cape_Coast
AGT007,CUST0297,+233423880832,1842.66,2026-05-16 13:44:12,momo,remitted,Kumasi
AGT009,CUST0164,+233664439969,43.77,2026-03-20 10:57:41,cash,remitted,Kumasi
AGT048,CUST0485,+233195096924,1114.57,2026-04-26 19:05:40,momo,remitted,Kumasi
AGT008,CUST0085,+233239603887,1486.51,2026-05-15 02:16:54,cash,remitted,Kumasi
AGT050,CUST0072,+233938009070,980.34,2026-04-14 14:03:22,cash,remitted,Kumasi
AGT023,CUST0055,+233595616204,189.1,2026-05-17 12:51:33,momo,pending,Kumasi
AGT029,CUST0393,+233944507695,1945.47,2026-06-14 10:54:38,momo,remitted,Kumasi
AGT018,CUST0047,+233553711280,1045.66,2026-02-15 16:08:35,cash,remitted,Cape_Coast
AGT031,CUST0399,+233603386943,1236.09,2026-02-11 15:18:20,bank_transfer,remitted,Accra
AGT030,CUST0432,+233886525500,488.49,2026-06-06 19:42:47,cash,remitted,Kumasi
AGT039,CUST0238,+233474549404,977.33,2026-04-29 03:23:55,cash,missed,Cape_Coast
AGT035,CUST0104,+233912159270,869.72,2026-05-01 10:52:30,cash,missed,Accra
AGT018,CUST0210,+233713501567,168.29,2026-02-03 19:47:30,momo,remitted,Kumasi
AGT042,CUST0042,+233924950041,230.2,2026-05-02 03:59:23,momo,remitted,Accra
AGT039,CUST0316,+233152762640,1678.2,2026-06-10 06:32:44,cash,missed,Accra
AGT017,CUST0468,+233985846086,494.84,2026-06-18 05:16:53,cash,missed,Tamale
AGT014,CUST0454,+233590853644,406.02,2026-01-01 12:00:23,momo,missed,Takoradi
AGT031,CUST0268,+233709281348,1019.72,2026-02-14 19:05:14,cash,pending,Tamale
AGT024,CUST0386,+233163569689,1542.12,2026-02-16 22:46:25,cash,remitted,Accra
AGT035,CUST0263,+233725668400,142.65,2026-02-11 03:26:32,momo,remitted,Cape_Coast
AGT044,CUST0336,+233868359874,1162.08,2026-02-07 03:25:57,cash,remitted,Kumasi
AGT045,CUST0387,+233977532166,256.04,2026-01-11 11:07:14,bank_transfer,remitted,Takoradi
AGT034,CUST0365,+233198727225,92.19,2026-01-01 01:43:03,cash,remitted,Kumasi
AGT003,CUST0259,+233133522480,124.43,2025-12-31 16:35:07,momo,remitted,Cape_Coast
AGT037,CUST0283,+233965186918,1671.64,2026-02-13 08:40:54,cash,remitted,Takoradi
AGT043,CUST0114,+233827016244,253.59,2026-02-27 05:18:19,bank_transfer,remitted,Tamale
AGT040,CUST0363,+233213770688,109.4,2026-02-23 17:13:06,cash,remitted,Accra
AGT026,CUST0040,+233177842160,887.04,2026-06-03 04:44:23,momo,remitted,Cape_Coast
AGT023,CUST0486,+233578187069,1691.11,2026-02-01 06:30:03,momo,remitted,Accra
AGT044,CUST0417,+233283644688,539.57,2026-02-20 14:48:27,cash,pending,Accra
AGT039,CUST0220,+233560888234,854.99,2026-02-02 08:35:04,cash,pending,Kumasi
AGT015,CUST0129,+233396549912,99.05,2026-04-09 12:26:12,momo,remitted,Cape_Coast
AGT049,CUST0008,+233844087802,909.18,2025-12-25 22:01:22,bank_transfer,remitted,Accra
AGT004,CUST0101,+233779116162,1163.67,2026-03-04 21:31:52,cash,remitted,Tamale
AGT029,CUST0416,+233360611278,1150.4,2026-04-08 13:46:34,cash,remitted,Takoradi
AGT022,CUST0380,+233682482460,678.2,2026-03-19 07:18:49,momo,remitted,Cape_Coast
AGT025,CUST0176,+233651587444,644.76,2026-04-24 07:31:05,cash,remitted,Kumasi
AGT013,CUST0107,+233910166687,231.11,2026-03-30 19:49:20,bank_transfer,missed,Cape_Coast
AGT018,CUST0101,+233114054779,746.26,2025-12-24 03:42:45,momo,remitted,Kumasi
AGT033,CUST0260,+233665060751,217.0,2026-02-12 08:31:17,momo,remitted,Takoradi
AGT016,CUST0478,+233142858520,1537.86,2026-03-27 09:52:43,cash,remitted,Tamale
AGT045,CUST0454,+233947291464,1933.22,2026-03-12 21:27:07,cash,remitted,Accra
AGT042,CUST0366,+233253143927,1940.75,2026-02-22 09:10:22,momo,remitted,Cape_Coast
AGT044,CUST0246,+233111331383,1732.84,2026-05-11 14:12:25,bank_transfer,missed,Kumasi
AGT002,CUST0275,+233469872704,1209.57,2026-05-08 19:33:30,bank_transfer,remitted,Takoradi
AGT035,CUST0032,+233406610680,1407.71,2026-03-16 00:45:05,cash,remitted,Accra
AGT042,CUST0137,+233633309013,584.71,2026-02-15 15:56:16,cash,remitted,Takoradi
AGT034,CUST0012,+233500832847,1268.93,2026-04-30 05:45:57,cash,remitted,Tamale
AGT030,CUST0395,+233973753000,922.19,2026-05-26 22:15:31,bank_transfer,remitted,Accra
AGT013,CUST0302,+233647120491,974.39,2026-02-25 07:12:05,cash,remitted,Accra
AGT013,CUST0375,+233459181234,1520.4,2026-01-23 02:53:36,cash,remitted,Accra
AGT018,CUST0016,+233252509045,578.2,2026-06-16 00:08:38,cash,remitted,Kumasi
AGT032,CUST0129,+233278491112,649.72,2026-06-20 14:02:14,cash,missed,Accra
AGT032,CUST0063,+233235623878,1850.79,2026-04-17 22:34:47,bank_transfer,remitted,Takoradi
AGT035,CUST0109,+233964551629,131.32,2026-01-12 18:33:55,momo,remitted,Kumasi
AGT039,CUST0375,+233145362588,981.56,2026-06-11 07:31:15,cash,remitted,Accra
AGT046,CUST0021,+233887878226,1827.35,2025-12-28 23:50:18,cash,remitted,Takoradi
AGT029,CUST0158,+233403219346,1228.52,2026-04-07 08:23:29,cash,remitted,Takoradi
AGT049,CUST0269,+233550859969,1101.89,2026-03-10 08:36:30,cash,remitted,Cape_Coast
AGT029,CUST0162,+233763867304,514.49,2026-03-20 13:41:12,cash,remitted,Takoradi
AGT044,CUST0260,+233669340332,699.69,2026-03-05 18:30:21,momo,remitted,Tamale
AGT016,CUST0412,+233157413770,1707.06,2026-02-20 20:04:41,cash,remitted,Accra
AGT044,CUST0102,+233425127860,1127.25,2026-04-18 18:44:27,cash,remitted,Accra
AGT047,CUST0223,+233786074797,1039.19,2026-03-17 17:54:34,cash,remitted,Accra
AGT010,CUST0059,+233691958557,217.17,2026-05-07 01:09:22,momo,pending,Takoradi
AGT030,CUST0247,+233734685496,51.74,2026-03-11 16:17:54,momo,missed,Takoradi
AGT025,CUST0128,+233329942503,1928.1,2026-03-30 00:47:16,momo,remitted,Accra
AGT039,CUST0283,+233166607761,766.43,2026-02-26 11:08:55,momo,remitted,Kumasi
AGT020,CUST0325,+233751864498,1214.36,2026-02-25 16:25:45,momo,pending,Kumasi
AGT005,CUST0025,+233232637055,177.84,2026-06-03 23:59:17,cash,remitted,Tamale
AGT001,CUST0131,+233973908783,1372.57,2026-01-10 16:41:15,bank_transfer,remitted,Cape_Coast
AGT030,CUST0353,+233993165761,1866.48,2026-01-22 03:43:09,cash,missed,Tamale
AGT049,CUST0196,+233387649503,1159.82,2026-01-07 04:01:57,cash,remitted,Accra
AGT003,CUST0281,+233280326023,269.71,2026-01-04 01:23:15,momo,missed,Accra
AGT045,CUST0404,+233646966037,1171.81,2026-02-19 12:12:45,cash,pending,Accra
AGT014,CUST0418,+233698739659,1537.37,2026-01-22 11:38:26,bank_transfer,remitted,Cape_Coast
AGT030,CUST0154,+233880495598,824.7,2026-01-27 16:54:00,cash,pending,Takoradi
AGT050,CUST0382,+233279361976,1762.08,2026-01-17 16:07:19,bank_transfer,remitted,Cape_Coast
AGT004,CUST0133,+233520597070,1304.39,2026-05-14 00:40:12,momo,remitted,Tamale
AGT018,CUST0227,+233385893339,1800.51,2026-01-29 13:24:45,bank_transfer,missed,Takoradi
AGT037,CUST0189,+233295786867,1254.54,2026-03-24 08:08:53,bank_transfer,remitted,Takoradi
AGT025,CUST0476,+233737020984,279.95,2026-02-07 00:08:38,bank_transfer,missed,Tamale
AGT048,CUST0477,+233418280364,633.19,2026-02-08 20:54:15,momo,missed,Takoradi
AGT001,CUST0265,+233961048913,419.55,2026-05-27 22:18:49,cash,missed,Kumasi
AGT046,CUST0372,+233638884929,1819.48,2026-04-29 17:28:15,cash,pending,Tamale
AGT015,CUST0486,+233157416012,1525.59,2026-05-24 16:18:07,momo,remitted,Tamale
AGT009,CUST0434,+233331131692,1359.27,2026-04-11 08:57:23,bank_transfer,remitted,Kumasi
AGT015,CUST0134,+233888007246,615.91,2026-02-13 05:23:07,momo,pending,Cape_Coast
AGT049,CUST0211,+233926978524,384.41,2026-02-21 21:55:39,bank_transfer,remitted,Cape_Coast
AGT024,CUST0060,+233353657722,1517.77,2025-12-29 11:18:20,momo,remitted,Cape_Coast
AGT004,CUST0428,+233283985897,958.83,2026-05-25 15:48:18,cash,remitted,Takoradi
AGT012,CUST0377,+233405639132,467.06,2026-02-14 04:15:27,cash,missed,Kumasi
AGT037,CUST0395,+233943475266,1240.91,2025-12-27 03:39:16,cash,missed,Tamale
AGT037,CUST0450,+233400662786,99.86,2026-05-30 08:32:53,cash,remitted,Tamale
AGT043,CUST0431,+233531732405,665.82,2026-05-28 15:25:47,momo,remitted,Tamale
AGT006,CUST0364,+233626276415,947.74,2026-02-21 04:39:25,bank_transfer,remitted,Takoradi
AGT039,CUST0364,+233565612839,312.96,2026-04-24 23:11:39,momo,remitted,Takoradi
AGT046,CUST0457,+233395123002,1969.62,2026-02-19 17:32:32,cash,remitted,Cape_Coast
AGT024,CUST0213,+233987487414,434.01,2026-05-02 11:41:00,cash,remitted,Takoradi
AGT011,CUST0216,+233613567293,278.1,2026-03-04 01:15:16,cash,remitted,Cape_Coast
AGT013,CUST0226,+233634639235,423.0,2026-06-06 20:31:22,momo,remitted,Cape_Coast
AGT034,CUST0470,+233613171003,1542.74,2025-12-29 04:53:37,cash,remitted,Tamale
AGT025,CUST0131,+233294644810,862.5,2026-05-17 13:21:50,cash,remitted,Takoradi
AGT007,CUST0076,+233773148025,1139.52,2026-06-13 15:44:07,cash,missed,Cape_Coast
AGT004,CUST0476,+233529260254,61.6,2026-05-05 20:16:01,cash,remitted,Kumasi
AGT008,CUST0286,+233996641642,88.17,2026-03-14 11:57:40,bank_transfer,remitted,Kumasi
AGT020,CUST0474,+233870037855,902.73,2026-02-24 06:15:20,cash,remitted,Takoradi
AGT029,CUST0496,+233135921754,1636.98,2026-04-05 20:38:46,cash,remitted,Tamale
AGT045,CUST0277,+233655023773,1772.77,2026-05-25 10:34:26,cash,remitted,Tamale
AGT046,CUST0156,+233449471617,191.68,2026-01-31 05:50:44,cash,remitted,Cape_Coast
AGT010,CUST0248,+233794428733,1085.96,2026-03-09 11:31:48,momo,remitted,Takoradi
AGT043,CUST0218,+233496535039,1828.19,2026-04-13 16:15:03,momo,remitted,Kumasi
AGT034,CUST0190,+233629316744,788.19,2026-04-12 18:53:38,cash,pending,Cape_Coast
AGT026,CUST0417,+233122821211,1662.54,2026-03-02 07:47:38,momo,remitted,Cape_Coast
AGT041,CUST0469,+233666887070,284.72,2026-01-18 09:27:39,cash,remitted,Accra
AGT049,CUST0163,+233334052731,1872.08,2026-05-13 22:45:58,momo,pending,Takoradi
AGT003,CUST0180,+233509617889,1507.82,2026-04-09 00:15:52,cash,remitted,Cape_Coast
AGT006,CUST0034,+233197966396,1883.84,2026-01-29 18:32:05,cash,pending,Kumasi
AGT005,CUST0041,+233545296119,1359.7,2026-05-22 01:30:25,momo,missed,Accra
AGT005,CUST0307,+233307958734,739.54,2026-03-18 23:01:54,momo,remitted,Kumasi
AGT047,CUST0431,+233308983087,1877.6,2025-12-27 22:16:07,momo,missed,Tamale
AGT023,CUST0338,+233385457816,565.62,2026-01-07 18:21:24,cash,pending,Accra
AGT049,CUST0314,+233447957155,677.7,2026-06-02 10:58:13,cash,missed,Accra
AGT009,CUST0075,+233170931591,1407.6,2026-05-01 03:06:24,bank_transfer,remitted,Cape_Coast
AGT035,CUST0441,+233856219080,1535.33,2026-02-28 22:32:46,cash,remitted,Tamale
AGT020,CUST0279,+233459547129,1860.22,2026-01-14 05:35:14,cash,missed,Cape_Coast
AGT049,CUST0176,+233306297401,425.51,2026-04-24 13:30:57,cash,remitted,Takoradi
AGT042,CUST0384,+233237267044,1600.04,2026-06-12 17:22:26,cash,remitted,Kumasi
AGT035,CUST0150,+233190508655,1482.32,2026-03-20 04:03:27,cash,remitted,Kumasi
AGT050,CUST0273,+233107503276,146.31,2026-01-14 15:52:10,cash,remitted,Cape_Coast
AGT018,CUST0325,+233530368573,786.7,2026-05-05 11:40:26,cash,remitted,Kumasi
AGT017,CUST0108,+233327642150,579.88,2026-06-13 23:19:54,bank_transfer,pending,Kumasi
AGT024,CUST0139,+233862242527,622.89,2026-03-09 20:58:36,cash,missed,Takoradi
AGT003,CUST0350,+233177344057,1966.23,2025-12-25 20:30:52,cash,remitted,Tamale
AGT032,CUST0271,+233136515315,1292.7,2026-06-03 06:23:41,momo,missed,Accra
AGT035,CUST0347,+233702689232,1441.0,2026-02-23 16:01:09,momo,missed,Cape_Coast
AGT038,CUST0419,+233162827874,1953.7,2026-01-14 01:34:49,cash,remitted,Cape_Coast
AGT013,CUST0289,+233835115748,766.86,2026-03-13 15:18:22,momo,remitted,Takoradi
AGT047,CUST0212,+233990098898,1607.64,2026-05-07 14:16:40,cash,pending,Takoradi
AGT025,CUST0381,+233617430975,880.37,2026-04-20 16:34:11,momo,remitted,Accra
AGT009,CUST0272,+233686779194,1741.68,2026-05-19 10:05:42,cash,pending,Tamale
AGT004,CUST0418,+233829633350,377.7,2026-03-09 12:04:54,cash,pending,Cape_Coast
AGT014,CUST0066,+233797863259,1896.42,2026-04-27 19:24:06,bank_transfer,remitted,Takoradi
AGT037,CUST0483,+233937412104,453.17,2026-03-13 06:48:11,momo,remitted,Cape_Coast
AGT034,CUST0424,+233516451454,665.92,2026-04-06 22:20:01,cash,remitted,Kumasi
AGT011,CUST0248,+233703054299,1517.26,2026-05-22 01:09:39,cash,remitted,Cape_Coast
AGT041,CUST0156,+233704538757,799.64,2026-02-21 16:29:47,cash,remitted,Tamale
AGT003,CUST0047,+233781520569,1224.26,2026-01-27 12:54:16,momo,pending,Tamale
AGT028,CUST0423,+233779586192,900.26,2026-01-18 01:42:10,cash,remitted,Cape_Coast
AGT029,CUST0454,+233135351951,1489.89,2026-02-05 10:40:22,cash,missed,Kumasi
AGT009,CUST0201,+233137432022,472.1,2026-04-08 12:49:06,cash,remitted,Tamale
AGT003,CUST0148,+233552740062,135.75,2026-04-15 08:35:21,momo,pending,Takoradi
AGT025,CUST0124,+233517278850,613.86,2026-05-09 02:15:23,momo,remitted,Cape_Coast
AGT034,CUST0001,+233886679572,959.13,2026-06-10 22:22:08,momo,missed,Kumasi
AGT012,CUST0456,+233761995071,352.68,2026-05-29 16:39:47,cash,pending,Takoradi
AGT042,CUST0247,+233204379225,722.5,2026-04-22 12:51:14,bank_transfer,remitted,Cape_Coast
AGT009,CUST0343,+233697549859,811.97,2026-06-17 05:03:36,momo,missed,Kumasi
AGT015,CUST0128,+233540599017,133.64,2026-05-16 17:07:02,bank_transfer,remitted,Takoradi
AGT040,CUST0191,+233438472420,1174.95,2026-05-31 02:05:43,cash,remitted,Tamale
AGT025,CUST0067,+233278870004,1771.0,2026-05-23 14:07:42,cash,remitted,Cape_Coast
AGT005,CUST0004,+233668616405,320.45,2025-12-27 03:54:39,momo,missed,Cape_Coast
AGT011,CUST0442,+233135507773,1203.66,2026-06-01 08:35:12,cash,remitted,Tamale
AGT034,CUST0409,+233772062377,1336.18,2026-05-25 00:47:56,momo,remitted,Accra
AGT024,CUST0303,+233344403019,850.28,2026-05-12 08:30:34,momo,pending,Takoradi
AGT015,CUST0294,+233808545980,1408.17,2026-02-18 12:45:32,momo,pending,Tamale
AGT038,CUST0143,+233189948213,833.25,2026-04-15 21:50:33,bank_transfer,remitted,Cape_Coast
AGT008,CUST0191,+233685026063,1019.18,2026-05-20 05:00:20,momo,remitted,Takoradi
AGT005,CUST0021,+233968675079,34.56,2025-12-26 07:12:29,cash,remitted,Takoradi
AGT048,CUST0227,+233480125799,1389.61,2026-03-01 16:07:44,cash,pending,Accra
AGT026,CUST0313,+233374134074,1329.46,2026-05-26 10:31:46,cash,pending,Cape_Coast
AGT018,CUST0117,+233896170040,96.03,2026-04-21 19:27:22,momo,remitted,Kumasi
AGT006,CUST0437,+233528514540,749.14,2026-01-15 18:45:29,cash,remitted,Accra
AGT037,CUST0302,+233578947713,1958.48,2026-02-09 07:29:06,cash,remitted,Accra
AGT048,CUST0500,+233850978653,853.06,2026-05-17 10:00:04,momo,pending,Kumasi
AGT013,CUST0142,+233609553373,1013.85,2026-05-04 21:21:12,momo,remitted,Kumasi
AGT028,CUST0484,+233777911243,1821.66,2026-04-23 15:26:38,bank_transfer,remitted,Accra
AGT005,CUST0460,+233130320939,1440.18,2026-02-07 11:23:56,momo,remitted,Takoradi
AGT013,CUST0401,+233907111886,1172.5,2026-06-02 10:08:03,momo,remitted,Tamale
AGT017,CUST0039,+233348796495,1599.65,2026-03-07 01:47:04,momo,remitted,Tamale
AGT050,CUST0393,+233430590800,1731.45,2026-02-05 23:40:26,bank_transfer,remitted,Accra
AGT040,CUST0355,+233463646681,924.64,2026-02-15 22:20:25,momo,missed,Takoradi
AGT045,CUST0252,+233942484225,960.71,2025-12-30 23:35:50,bank_transfer,remitted,Kumasi
AGT032,CUST0333,+233674024881,784.38,2026-04-17 07:20:13,bank_transfer,remitted,Accra
AGT029,CUST0207,+233670366347,1934.08,2026-04-22 05:55:18,bank_transfer,missed,Cape_Coast
AGT003,CUST0210,+233932618866,1400.39,2026-05-18 21:21:32,cash,remitted,Takoradi
AGT040,CUST0115,+233408511577,184.78,2025-12-27 03:06:15,cash,remitted,Cape_Coast
AGT034,CUST0225,+233962327574,1728.66,2026-03-24 09:46:54,cash,remitted,Cape_Coast
AGT040,CUST0134,+233785093521,971.51,2026-03-18 01:49:17,cash,pending,Accra
AGT027,CUST0251,+233995491389,156.13,2026-04-10 00:55:53,cash,remitted,Takoradi
AGT013,CUST0219,+233298605535,1108.44,2026-04-18 03:18:00,cash,pending,Cape_Coast
AGT045,CUST0407,+233877762160,845.99,2026-04-26 02:20:23,cash,remitted,Takoradi
AGT033,CUST0443,+233194257535,1757.94,2026-01-19 18:47:33,momo,remitted,Tamale
AGT006,CUST0091,+233311925053,423.91,2026-03-04 19:00:34,momo,pending,Cape_Coast
AGT024,CUST0354,+233926175269,1656.4,2026-05-07 10:20:28,cash,missed,Cape_Coast
AGT019,CUST0376,+233242813688,1124.22,2026-01-11 18:16:20,momo,remitted,Takoradi
AGT016,CUST0046,+233160395758,128.13,2026-02-06 16:59:56,momo,pending,Tamale
