agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch,language_pref,remittance_delay_hours,cash_ratio,deviation_from_agent_mean,missed_consecutive_count,is_fraud
AGT013,CUST0500,+233904784284,1245.96,2026-04-27 22:21:56,bank_transfer,missed,Accra,twi,664,0.4054,178.88,1,0
AGT050,CUST0226,+233543634913,389.55,2026-08-02 15:05:00,bank_transfer,remitted,Cape_Coast,english,0,0.5455,-506.01,0,0
AGT028,CUST0142,+233356480379,70.87,2026-04-15 20:51:43,momo,remitted,Cape_Coast,dagbani,0,0.5116,-944.17,0,0
AGT020,CUST0292,+233837197995,583.39,2026-03-30 05:22:02,cash,pending,Takoradi,twi,486,0.4412,-454.46,0,0
AGT028,CUST0481,+233348440025,897.21,2026-03-12 19:37:44,momo,remitted,Cape_Coast,twi,0,0.5116,-117.83,0,0
AGT008,CUST0151,+233453083907,1241.87,2026-03-19 05:28:15,cash,remitted,Takoradi,dagbani,0,0.4884,103.76,0,0
AGT041,CUST0114,+233992450393,1702.92,2026-05-12 06:13:51,cash,remitted,Tamale,twi,0,0.6667,824.82,0,0
AGT039,CUST0237,+233927744648,408.57,2026-08-05 19:42:43,momo,pending,Cape_Coast,english,474,0.5349,-497.84,0,0
AGT001,CUST0066,+233251137924,268.59,2026-05-24 15:39:54,cash,pending,Takoradi,english,541,0.525,-828.82,0,0
AGT003,CUST0361,+233232015927,1927.69,2026-07-17 04:59:58,cash,remitted,Tamale,twi,0,0.5122,969.34,0,0
AGT013,CUST0341,+233748356819,233.93,2026-07-09 04:35:33,cash,missed,Cape_Coast,dagbani,718,0.4054,-833.15,1,0
AGT028,CUST0258,+233291050161,967.41,2026-05-11 16:26:48,cash,remitted,Tamale,dagbani,0,0.5116,-47.63,0,0
AGT049,CUST0475,+233721014346,1179.42,2026-06-06 20:42:43,bank_transfer,remitted,Cape_Coast,dagbani,0,0.48,135.23,0,0
AGT025,CUST0249,+233363253791,1091.92,2026-04-24 07:23:37,cash,remitted,Accra,english,0,0.4375,126.12,0,0
AGT033,CUST0457,+233424721179,190.34,2026-03-25 14:48:45,cash,pending,Accra,english,573,0.4151,-799.04,0,0
AGT038,CUST0449,+233215654933,132.91,2026-04-26 18:29:23,cash,remitted,Takoradi,english,0,0.4571,-824.01,0,0
AGT006,CUST0331,+233596845032,228.86,2026-02-16 05:24:09,cash,remitted,Kumasi,dagbani,0,0.5135,-731.88,0,0
AGT044,CUST0323,+233980387600,1179.46,2026-05-06 17:56:34,cash,pending,Accra,english,139,0.5366,308.66,0,0
AGT045,CUST0180,+233941096683,1097.8,2026-06-15 05:13:22,momo,missed,Kumasi,english,637,0.4444,35.82,1,0
AGT032,CUST0190,+233614256070,482.81,2026-06-19 17:46:23,cash,remitted,Tamale,twi,0,0.5319,-544.86,0,0
AGT045,CUST0407,+233704744041,1282.79,2026-05-12 20:29:58,momo,remitted,Tamale,twi,0,0.4444,220.81,0,0
AGT047,CUST0154,+233727387832,1643.73,2026-05-24 08:07:38,bank_transfer,missed,Kumasi,twi,31,0.5,671.66,1,0
AGT021,CUST0196,+233625762585,102.33,2026-02-28 17:22:28,momo,missed,Takoradi,twi,241,0.5758,-1047.11,3,0
AGT016,CUST0466,+233517446936,1006.3,2026-03-21 02:27:35,cash,remitted,Cape_Coast,twi,0,0.4688,58.15,0,0
AGT021,CUST0311,+233234526345,1384.83,2026-02-19 13:57:17,cash,pending,Kumasi,twi,613,0.5758,235.39,0,0
AGT011,CUST0262,+233379804410,519.58,2026-02-18 07:07:47,bank_transfer,pending,Kumasi,dagbani,427,0.3171,-344.05,0,0
AGT037,CUST0419,+233436289068,629.39,2026-08-05 14:35:32,momo,missed,Kumasi,english,590,0.4898,-538.38,1,0
AGT036,CUST0406,+233212688466,1235.0,2026-05-27 08:53:55,momo,pending,Kumasi,english,327,0.4872,212.22,0,0
AGT035,CUST0427,+233731200010,1797.91,2026-05-14 15:44:51,bank_transfer,remitted,Kumasi,english,0,0.6122,781.92,0,0
AGT019,CUST0143,+233362524596,1623.65,2026-02-24 20:17:02,bank_transfer,remitted,Takoradi,english,0,0.4062,694.43,0,0
AGT020,CUST0342,+233217103047,1174.6,2026-05-06 04:19:46,bank_transfer,remitted,Accra,dagbani,0,0.4412,136.75,0,0
AGT018,CUST0316,+233683920999,1465.84,2026-03-29 13:38:59,momo,remitted,Cape_Coast,english,0,0.4722,495.56,0,0
AGT047,CUST0101,+233771822915,742.35,2026-05-14 09:31:10,cash,pending,Accra,dagbani,490,0.5,-229.72,0,0
AGT041,CUST0244,+233693417198,1289.11,2026-08-08 15:09:42,bank_transfer,missed,Kumasi,english,111,0.6667,411.01,1,0
AGT049,CUST0490,+233803863646,943.04,2026-04-27 14:54:42,momo,remitted,Accra,dagbani,0,0.48,-101.15,0,0
AGT014,CUST0012,+233847883931,396.07,2026-05-07 10:49:34,cash,remitted,Takoradi,dagbani,0,0.4595,-505.71,0,0
AGT015,CUST0239,+233713402570,1409.44,2026-07-04 07:04:26,momo,remitted,Tamale,twi,0,0.4872,581.5,0,0
AGT031,CUST0049,+233142541546,1121.8,2026-07-22 06:08:18,momo,remitted,Accra,twi,0,0.6207,231.77,0,0
AGT001,CUST0042,+233357097536,730.07,2026-07-26 15:35:37,bank_transfer,remitted,Cape_Coast,english,0,0.525,-367.34,0,0
AGT003,CUST0166,+233508847408,1824.45,2026-07-14 02:13:15,momo,remitted,Takoradi,twi,0,0.5122,866.1,0,0
AGT016,CUST0082,+233947806126,61.45,2026-08-01 12:54:52,cash,remitted,Tamale,english,0,0.4688,-886.7,0,0
AGT023,CUST0429,+233819346227,645.23,2026-05-24 22:34:48,bank_transfer,remitted,Takoradi,twi,0,0.5349,-251.58,0,0
AGT011,CUST0291,+233475123045,132.63,2026-06-26 06:00:58,momo,remitted,Kumasi,dagbani,0,0.3171,-731.0,0,0
AGT012,CUST0158,+233273965527,1537.72,2026-02-14 18:07:15,momo,pending,Tamale,english,33,0.55,608.02,0,0
AGT010,CUST0216,+233266700600,1410.17,2026-03-14 09:27:09,cash,remitted,Cape_Coast,dagbani,0,0.4,270.69,0,0
AGT032,CUST0490,+233701901614,676.08,2026-03-20 05:46:14,cash,remitted,Tamale,english,0,0.5319,-351.59,0,0
AGT016,CUST0158,+233360399262,1357.81,2026-07-24 13:10:02,momo,remitted,Cape_Coast,twi,0,0.4688,409.66,0,0
AGT008,CUST0462,+233992156392,803.96,2026-07-02 16:58:06,cash,remitted,Kumasi,dagbani,0,0.4884,-334.15,0,0
AGT038,CUST0134,+233916042669,1517.38,2026-02-12 12:35:34,cash,pending,Cape_Coast,twi,331,0.4571,560.46,0,0
AGT012,CUST0067,+233367160817,919.28,2026-02-23 15:54:54,momo,remitted,Takoradi,twi,0,0.55,-10.42,0,0
AGT024,CUST0336,+233916458521,836.31,2026-04-20 00:31:42,cash,missed,Accra,twi,457,0.5111,-231.01,1,0
AGT028,CUST0007,+233732661744,1870.77,2026-03-12 01:58:54,cash,remitted,Takoradi,dagbani,0,0.5116,855.73,0,0
AGT008,CUST0436,+233875700337,516.74,2026-04-10 12:19:22,cash,remitted,Takoradi,english,0,0.4884,-621.37,0,0
AGT028,CUST0014,+233133679364,258.49,2026-05-12 17:19:57,cash,remitted,Tamale,twi,0,0.5116,-756.55,0,0
AGT036,CUST0073,+233662304819,1177.4,2026-06-06 21:00:08,momo,pending,Kumasi,twi,187,0.4872,154.62,0,0
AGT026,CUST0399,+233949000906,1939.26,2026-04-01 07:42:57,cash,remitted,Accra,english,0,0.4182,717.02,0,0
AGT008,CUST0405,+233291400183,768.12,2026-07-23 05:06:30,cash,missed,Cape_Coast,english,262,0.4884,-369.99,1,0
AGT050,CUST0163,+233676706101,142.83,2026-07-30 00:28:33,momo,remitted,Tamale,english,0,0.5455,-752.73,0,0
AGT028,CUST0066,+233811427744,691.82,2026-07-17 21:10:37,bank_transfer,remitted,Kumasi,twi,0,0.5116,-323.22,0,0
AGT028,CUST0347,+233993070257,1021.74,2026-02-23 06:01:24,momo,pending,Accra,dagbani,340,0.5116,6.7,0,0
AGT037,CUST0130,+233322980517,340.61,2026-06-30 15:22:05,cash,missed,Takoradi,dagbani,679,0.4898,-827.16,1,0
AGT041,CUST0419,+233227387546,1323.04,2026-06-21 19:33:16,cash,remitted,Kumasi,twi,0,0.6667,444.94,0,0
AGT036,CUST0466,+233147623905,1995.54,2026-05-28 09:38:58,bank_transfer,remitted,Kumasi,english,0,0.4872,972.76,0,0
AGT027,CUST0206,+233547826655,914.44,2026-07-29 03:07:55,cash,remitted,Kumasi,english,0,0.5161,163.97,0,0
AGT017,CUST0276,+233102592316,722.36,2026-05-09 23:42:15,momo,remitted,Takoradi,english,0,0.5,-281.23,0,0
AGT009,CUST0466,+233955004281,813.39,2026-05-19 06:07:11,cash,missed,Cape_Coast,twi,358,0.4595,-302.79,2,0
AGT033,CUST0256,+233871463444,247.99,2026-05-24 19:56:43,cash,remitted,Tamale,english,0,0.4151,-741.39,0,0
AGT020,CUST0266,+233427444932,1768.88,2026-05-05 19:56:10,momo,remitted,Cape_Coast,twi,0,0.4412,731.03,0,0
AGT013,CUST0025,+233619298437,841.35,2026-07-09 14:06:39,momo,missed,Accra,dagbani,41,0.4054,-225.73,2,0
AGT028,CUST0450,+233206102053,786.8,2026-05-22 04:57:17,momo,pending,Tamale,twi,94,0.5116,-228.24,0,0
AGT048,CUST0281,+233867340093,1326.19,2026-05-16 22:30:01,cash,remitted,Accra,dagbani,0,0.4375,376.86,0,0
AGT029,CUST0253,+233344664917,895.23,2026-08-09 09:39:39,cash,missed,Takoradi,twi,198,0.38,-58.01,1,0
AGT013,CUST0310,+233146619069,1303.5,2026-07-16 10:21:09,momo,remitted,Cape_Coast,english,0,0.4054,236.42,0,0
AGT046,CUST0289,+233301260621,141.66,2026-02-19 14:56:48,momo,remitted,Kumasi,english,0,0.5455,-806.1,0,0
AGT035,CUST0164,+233300047305,1631.17,2026-08-06 09:01:22,cash,missed,Tamale,dagbani,362,0.6122,615.18,1,1
AGT006,CUST0095,+233874416685,1882.2,2026-05-24 15:12:11,cash,remitted,Kumasi,twi,0,0.5135,921.46,0,0
AGT018,CUST0270,+233885188748,1304.56,2026-07-01 11:45:27,cash,remitted,Accra,twi,0,0.4722,334.28,0,0
AGT005,CUST0321,+233995921374,1910.04,2026-02-22 22:01:21,bank_transfer,remitted,Kumasi,english,0,0.4048,1014.06,0,0
AGT047,CUST0110,+233288548829,319.84,2026-03-18 13:44:10,momo,pending,Kumasi,twi,271,0.5,-652.23,0,0
AGT025,CUST0336,+233361453826,965.28,2026-06-23 23:54:42,bank_transfer,remitted,Takoradi,english,0,0.4375,-0.52,0,0
AGT002,CUST0310,+233811889885,1211.58,2026-07-30 00:41:37,cash,remitted,Takoradi,english,0,0.5238,132.2,0,0
AGT010,CUST0238,+233589461253,1171.84,2026-05-20 13:58:22,bank_transfer,remitted,Cape_Coast,english,0,0.4,32.36,0,0
AGT030,CUST0381,+233939844956,814.89,2026-03-06 23:50:57,cash,remitted,Accra,twi,0,0.381,-98.86,0,0
AGT050,CUST0436,+233998444715,689.41,2026-04-24 00:10:13,momo,remitted,Takoradi,english,0,0.5455,-206.15,0,0
AGT045,CUST0387,+233734257900,271.11,2026-06-27 11:16:10,momo,missed,Takoradi,english,216,0.4444,-790.87,1,0
AGT005,CUST0483,+233314658282,795.65,2026-07-31 11:26:36,cash,remitted,Cape_Coast,twi,0,0.4048,-100.33,0,0
AGT033,CUST0425,+233848823147,342.07,2026-02-12 08:45:29,cash,remitted,Tamale,twi,0,0.4151,-647.31,0,0
AGT001,CUST0390,+233502222240,1474.04,2026-04-15 21:39:42,cash,remitted,Cape_Coast,twi,0,0.525,376.63,0,0
AGT018,CUST0025,+233688406480,433.49,2026-02-28 01:33:33,cash,remitted,Kumasi,twi,0,0.4722,-536.79,0,0
AGT032,CUST0141,+233285297228,135.96,2026-07-29 03:27:48,momo,missed,Kumasi,dagbani,442,0.5319,-891.71,1,0
AGT047,CUST0117,+233216963377,1113.68,2026-04-22 13:33:24,momo,remitted,Takoradi,english,0,0.5,141.61,0,0
AGT049,CUST0482,+233545752842,1198.55,2026-08-07 17:52:17,momo,remitted,Takoradi,english,0,0.48,154.36,0,0
AGT011,CUST0392,+233709276766,1746.39,2026-08-05 03:01:53,momo,remitted,Cape_Coast,twi,0,0.3171,882.76,0,0
AGT021,CUST0405,+233783388395,1162.42,2026-08-02 15:36:50,momo,remitted,Cape_Coast,english,0,0.5758,12.98,0,0
AGT026,CUST0482,+233567693224,704.05,2026-06-22 02:31:25,cash,remitted,Accra,twi,0,0.4182,-518.19,0,0
AGT025,CUST0452,+233945789455,1609.96,2026-05-15 05:31:07,cash,pending,Kumasi,twi,348,0.4375,644.16,0,0
AGT022,CUST0025,+233686428995,1089.75,2026-03-18 19:22:24,bank_transfer,remitted,Cape_Coast,dagbani,0,0.5366,137.74,0,0
AGT027,CUST0079,+233965134434,176.97,2026-06-08 01:30:00,cash,pending,Tamale,dagbani,329,0.5161,-573.5,0,0
AGT049,CUST0068,+233772910007,1140.38,2026-02-17 12:34:39,momo,remitted,Accra,dagbani,0,0.48,96.19,0,0
AGT013,CUST0173,+233971964346,1817.88,2026-02-14 22:56:33,cash,remitted,Cape_Coast,english,0,0.4054,750.8,0,0
AGT033,CUST0444,+233196807357,804.7,2026-03-01 01:28:57,momo,remitted,Takoradi,dagbani,0,0.4151,-184.68,0,0
AGT034,CUST0012,+233398671096,606.73,2026-07-22 21:04:43,momo,pending,Cape_Coast,english,227,0.5581,-387.36,0,0
AGT041,CUST0288,+233140981642,304.07,2026-03-28 08:51:18,cash,remitted,Takoradi,twi,0,0.6667,-574.03,0,0
AGT035,CUST0128,+233997491300,319.86,2026-03-11 05:18:24,cash,remitted,Takoradi,twi,0,0.6122,-696.13,0,0
AGT001,CUST0096,+233903141208,876.89,2026-02-23 06:01:03,momo,remitted,Kumasi,english,0,0.525,-220.52,0,0
AGT021,CUST0092,+233827513361,1199.45,2026-08-01 02:56:35,cash,pending,Kumasi,twi,146,0.5758,50.01,0,0
AGT048,CUST0141,+233501841170,179.62,2026-05-25 16:10:49,cash,remitted,Cape_Coast,english,0,0.4375,-769.71,0,0
AGT006,CUST0031,+233856324310,1880.35,2026-06-23 15:13:12,momo,remitted,Cape_Coast,english,0,0.5135,919.61,0,0
AGT028,CUST0334,+233413882934,1515.16,2026-06-10 21:44:05,cash,pending,Tamale,dagbani,593,0.5116,500.12,0,0
AGT017,CUST0020,+233625460341,1181.52,2026-04-07 02:15:35,bank_transfer,pending,Accra,english,470,0.5,177.93,0,0
AGT005,CUST0146,+233155961553,1660.31,2026-05-10 19:01:38,momo,remitted,Accra,english,0,0.4048,764.33,0,0
AGT031,CUST0477,+233160945797,178.77,2026-03-24 05:02:16,cash,remitted,Cape_Coast,twi,0,0.6207,-711.26,0,0
AGT005,CUST0316,+233916506115,964.14,2026-07-16 12:33:27,momo,remitted,Kumasi,dagbani,0,0.4048,68.16,0,0
AGT038,CUST0447,+233440984427,1267.58,2026-06-04 13:55:07,momo,remitted,Tamale,english,0,0.4571,310.66,0,0
AGT003,CUST0390,+233282944626,1660.73,2026-03-24 18:48:02,cash,missed,Accra,english,514,0.5122,702.38,1,0
AGT023,CUST0160,+233778170170,1571.27,2026-06-10 04:44:47,cash,remitted,Cape_Coast,dagbani,0,0.5349,674.46,0,0
AGT037,CUST0349,+233551147900,568.6,2026-04-23 09:53:59,cash,pending,Kumasi,english,456,0.4898,-599.17,0,0
AGT037,CUST0043,+233931941985,1882.94,2026-07-09 05:31:00,cash,remitted,Kumasi,english,0,0.4898,715.17,0,0
AGT010,CUST0254,+233951739920,266.2,2026-05-05 13:46:52,cash,remitted,Kumasi,dagbani,0,0.4,-873.28,0,0
AGT010,CUST0130,+233723654698,1752.76,2026-03-30 16:27:45,cash,remitted,Takoradi,twi,0,0.4,613.28,0,0
AGT019,CUST0060,+233192168436,1942.46,2026-04-30 03:23:58,cash,missed,Kumasi,dagbani,647,0.4062,1013.24,1,0
AGT017,CUST0151,+233971435087,370.76,2026-04-25 21:17:52,momo,remitted,Cape_Coast,english,0,0.5,-632.83,0,0
AGT021,CUST0467,+233131397110,1449.69,2026-06-15 05:17:33,momo,remitted,Tamale,dagbani,0,0.5758,300.25,0,0
AGT014,CUST0287,+233713294599,99.77,2026-06-14 14:35:34,momo,remitted,Cape_Coast,dagbani,0,0.4595,-802.01,0,0
AGT009,CUST0499,+233794373516,822.74,2026-05-08 09:45:43,momo,missed,Kumasi,english,151,0.4595,-293.44,1,0
AGT046,CUST0005,+233547629673,1042.24,2026-07-05 20:23:29,momo,pending,Tamale,english,571,0.5455,94.48,0,0
AGT001,CUST0467,+233199166685,1169.68,2026-04-10 13:11:16,momo,remitted,Accra,dagbani,0,0.525,72.27,0,0
AGT045,CUST0418,+233357697763,1873.16,2026-08-08 17:52:46,momo,remitted,Accra,twi,0,0.4444,811.18,0,0
AGT013,CUST0266,+233703937600,1351.06,2026-04-08 07:40:05,cash,missed,Cape_Coast,twi,70,0.4054,283.98,1,0
AGT004,CUST0345,+233994361002,972.93,2026-06-23 04:38:00,bank_transfer,pending,Tamale,twi,528,0.4412,-69.13,0,0
AGT001,CUST0130,+233815543590,1623.16,2026-03-04 21:49:47,cash,remitted,Cape_Coast,dagbani,0,0.525,525.75,0,0
AGT049,CUST0382,+233234642256,1902.05,2026-08-04 11:40:41,cash,remitted,Tamale,dagbani,0,0.48,857.86,0,0
AGT040,CUST0267,+233798790074,63.69,2026-03-22 16:34:28,momo,remitted,Tamale,english,0,0.6222,-913.57,0,0
AGT032,CUST0178,+233379539287,1965.39,2026-07-17 06:20:10,cash,remitted,Cape_Coast,english,0,0.5319,937.72,0,0
AGT034,CUST0253,+233158321649,190.54,2026-04-29 08:28:35,cash,pending,Tamale,dagbani,138,0.5581,-803.55,0,0
AGT028,CUST0415,+233192886869,1632.49,2026-07-03 09:08:52,momo,remitted,Kumasi,dagbani,0,0.5116,617.45,0,0
AGT031,CUST0056,+233551860572,575.06,2026-03-05 01:20:04,momo,remitted,Tamale,twi,0,0.6207,-314.97,0,0
AGT008,CUST0463,+233542657835,281.72,2026-05-16 15:09:24,momo,remitted,Tamale,dagbani,0,0.4884,-856.39,0,0
AGT039,CUST0457,+233151982472,890.91,2026-04-04 01:48:33,momo,pending,Cape_Coast,twi,439,0.5349,-15.5,0,0
AGT026,CUST0471,+233466823844,1295.03,2026-04-04 17:44:02,cash,remitted,Accra,english,0,0.4182,72.79,0,0
AGT034,CUST0083,+233138819913,774.28,2026-03-02 19:17:32,cash,remitted,Takoradi,dagbani,0,0.5581,-219.81,0,0
AGT003,CUST0393,+233247836451,128.04,2026-03-05 02:35:57,momo,remitted,Tamale,twi,0,0.5122,-830.31,0,0
AGT050,CUST0099,+233559687524,1206.93,2026-05-08 19:46:42,cash,remitted,Takoradi,english,0,0.5455,311.37,0,0
AGT012,CUST0149,+233645398747,1806.76,2026-07-13 11:13:02,momo,remitted,Tamale,english,0,0.55,877.06,0,0
AGT001,CUST0329,+233856747775,778.77,2026-03-30 17:28:37,cash,pending,Cape_Coast,dagbani,246,0.525,-318.64,0,0
AGT044,CUST0156,+233323296667,448.34,2026-06-10 18:14:09,cash,remitted,Cape_Coast,dagbani,0,0.5366,-422.46,0,0
AGT005,CUST0190,+233335162878,896.3,2026-05-18 13:28:28,momo,remitted,Tamale,english,0,0.4048,0.32,0,0
AGT030,CUST0494,+233677087658,115.76,2026-04-29 05:06:18,momo,remitted,Cape_Coast,english,0,0.381,-797.99,0,0
AGT030,CUST0371,+233297812180,1644.57,2026-02-21 15:15:45,momo,remitted,Cape_Coast,twi,0,0.381,730.82,0,0
AGT017,CUST0263,+233349448617,1656.15,2026-05-19 03:54:18,cash,remitted,Tamale,dagbani,0,0.5,652.56,0,0
AGT048,CUST0080,+233407820283,1184.24,2026-06-20 17:19:18,cash,remitted,Accra,twi,0,0.4375,234.91,0,0
AGT047,CUST0400,+233864023655,719.14,2026-03-13 20:38:35,cash,remitted,Tamale,twi,0,0.5,-252.93,0,0
AGT023,CUST0252,+233521087553,1603.57,2026-07-28 09:17:40,cash,remitted,Accra,twi,0,0.5349,706.76,0,0
AGT015,CUST0097,+233163065654,1118.28,2026-05-08 10:06:27,cash,pending,Cape_Coast,english,659,0.4872,290.34,0,0
AGT037,CUST0260,+233350291119,1655.35,2026-07-16 00:51:59,cash,remitted,Accra,twi,0,0.4898,487.58,0,0
AGT021,CUST0260,+233509736794,1270.29,2026-05-30 05:20:33,momo,remitted,Cape_Coast,english,0,0.5758,120.85,0,0
AGT014,CUST0103,+233116411413,1573.12,2026-07-27 21:51:42,cash,remitted,Accra,dagbani,0,0.4595,671.34,0,0
AGT002,CUST0040,+233867519332,1205.15,2026-07-25 08:36:26,momo,missed,Accra,english,526,0.5238,125.77,1,0
AGT011,CUST0273,+233225283192,840.0,2026-07-12 07:25:06,bank_transfer,remitted,Tamale,twi,0,0.3171,-23.63,0,0
AGT039,CUST0101,+233756118108,1916.73,2026-05-26 00:37:47,cash,pending,Accra,english,695,0.5349,1010.32,0,0
AGT038,CUST0359,+233721236075,1091.41,2026-03-31 17:34:54,cash,remitted,Cape_Coast,twi,0,0.4571,134.49,0,0
AGT034,CUST0380,+233797648780,1218.08,2026-07-31 12:18:21,cash,pending,Tamale,english,119,0.5581,223.99,0,0
AGT038,CUST0308,+233101901740,456.57,2026-06-11 04:40:47,momo,remitted,Accra,english,0,0.4571,-500.35,0,0
AGT050,CUST0221,+233608964873,1258.79,2026-04-16 01:39:55,cash,remitted,Tamale,english,0,0.5455,363.23,0,0
AGT034,CUST0308,+233750185443,1151.78,2026-04-09 05:48:19,cash,remitted,Takoradi,dagbani,0,0.5581,157.69,0,0
AGT018,CUST0420,+233267009544,385.98,2026-05-07 01:30:55,momo,remitted,Tamale,english,0,0.4722,-584.3,0,0
AGT030,CUST0124,+233760596149,137.98,2026-07-19 19:04:41,cash,missed,Takoradi,twi,130,0.381,-775.77,1,0
AGT015,CUST0422,+233734953463,1216.63,2026-05-10 23:23:38,momo,remitted,Takoradi,twi,0,0.4872,388.69,0,0
AGT027,CUST0231,+233828130202,1532.11,2026-04-04 00:46:33,momo,missed,Tamale,twi,655,0.5161,781.64,1,0
AGT034,CUST0178,+233979811105,1056.33,2026-07-30 21:20:30,momo,remitted,Cape_Coast,twi,0,0.5581,62.24,0,0
AGT038,CUST0063,+233292892575,469.01,2026-07-06 15:08:29,cash,remitted,Cape_Coast,dagbani,0,0.4571,-487.91,0,0
AGT033,CUST0485,+233154633048,1339.71,2026-04-17 21:23:48,bank_transfer,remitted,Cape_Coast,english,0,0.4151,350.33,0,0
AGT024,CUST0116,+233147278684,178.61,2026-05-05 04:14:48,momo,remitted,Kumasi,english,0,0.5111,-888.71,0,0
AGT015,CUST0191,+233622800880,894.83,2026-02-22 00:36:16,cash,missed,Takoradi,dagbani,636,0.4872,66.89,3,0
AGT030,CUST0062,+233681726018,343.47,2026-04-05 23:05:44,cash,remitted,Tamale,english,0,0.381,-570.28,0,0
AGT042,CUST0256,+233711853267,385.23,2026-03-14 06:41:59,cash,remitted,Cape_Coast,dagbani,0,0.5312,-579.61,0,0
AGT017,CUST0483,+233489646739,420.54,2026-07-17 22:29:39,momo,missed,Cape_Coast,english,638,0.5,-583.05,1,0
AGT005,CUST0007,+233118317940,785.68,2026-05-27 08:08:05,momo,remitted,Tamale,twi,0,0.4048,-110.3,0,0
AGT029,CUST0155,+233240093021,121.28,2026-05-18 21:06:49,momo,remitted,Takoradi,english,0,0.38,-831.96,0,0
AGT004,CUST0092,+233823386018,807.63,2026-05-28 22:14:20,bank_transfer,remitted,Tamale,dagbani,0,0.4412,-234.43,0,0
AGT010,CUST0470,+233347832162,1033.18,2026-05-21 15:38:18,cash,remitted,Kumasi,twi,0,0.4,-106.3,0,0
AGT017,CUST0014,+233962981744,976.92,2026-03-19 07:46:56,cash,remitted,Kumasi,english,0,0.5,-26.67,0,0
AGT010,CUST0455,+233934792806,777.91,2026-07-03 09:14:09,bank_transfer,remitted,Tamale,english,0,0.4,-361.57,0,0
AGT017,CUST0229,+233431239002,1681.51,2026-06-06 00:58:00,momo,remitted,Takoradi,english,0,0.5,677.92,0,0
AGT020,CUST0086,+233209727577,307.75,2026-06-11 07:13:01,cash,pending,Cape_Coast,twi,701,0.4412,-730.1,0,0
AGT024,CUST0133,+233560081869,1021.28,2026-04-20 16:53:44,momo,remitted,Kumasi,english,0,0.5111,-46.04,0,0
AGT005,CUST0183,+233624155920,142.84,2026-04-20 03:27:30,bank_transfer,missed,Kumasi,english,55,0.4048,-753.14,1,0
AGT034,CUST0386,+233261272081,160.89,2026-05-18 07:46:52,momo,remitted,Takoradi,twi,0,0.5581,-833.2,0,0
AGT006,CUST0062,+233104300915,1156.25,2026-03-16 02:15:18,momo,remitted,Kumasi,twi,0,0.5135,195.51,0,0
AGT002,CUST0219,+233685503580,1140.72,2026-07-20 00:04:30,momo,remitted,Kumasi,english,0,0.5238,61.34,0,0
AGT013,CUST0405,+233375195859,1758.51,2026-02-24 04:24:45,cash,remitted,Takoradi,english,0,0.4054,691.43,0,0
AGT043,CUST0246,+233417145780,1124.59,2026-04-09 08:33:10,momo,remitted,Tamale,twi,0,0.3448,211.5,0,0
AGT043,CUST0230,+233566340954,1920.39,2026-02-26 08:47:27,cash,pending,Cape_Coast,dagbani,516,0.3448,1007.3,0,0
AGT048,CUST0079,+233811263313,116.42,2026-08-06 02:20:11,bank_transfer,missed,Cape_Coast,english,89,0.4375,-832.91,1,0
AGT011,CUST0149,+233772725315,214.06,2026-02-23 15:04:47,cash,remitted,Kumasi,dagbani,0,0.3171,-649.57,0,0
AGT047,CUST0138,+233517778624,107.25,2026-03-12 06:40:25,momo,remitted,Cape_Coast,english,0,0.5,-864.82,0,0
AGT023,CUST0471,+233753850368,386.85,2026-03-04 02:44:47,cash,remitted,Tamale,english,0,0.5349,-509.96,0,0
AGT016,CUST0314,+233922885433,1091.71,2026-03-15 01:42:25,cash,remitted,Kumasi,twi,0,0.4688,143.56,0,0
AGT031,CUST0376,+233646988185,1298.23,2026-06-19 21:58:33,cash,remitted,Cape_Coast,english,0,0.6207,408.2,0,0
AGT011,CUST0423,+233822581356,110.26,2026-05-29 07:14:59,bank_transfer,pending,Accra,twi,202,0.3171,-753.37,0,0
AGT016,CUST0389,+233537243507,1893.02,2026-05-02 15:49:54,bank_transfer,remitted,Accra,dagbani,0,0.4688,944.87,0,0
AGT008,CUST0065,+233218194006,1687.49,2026-04-11 22:07:08,cash,missed,Accra,dagbani,466,0.4884,549.38,1,0
AGT004,CUST0013,+233125589001,607.29,2026-08-06 05:53:09,bank_transfer,remitted,Accra,english,0,0.4412,-434.77,0,0
AGT040,CUST0213,+233485757498,172.83,2026-05-24 05:36:03,momo,remitted,Accra,english,0,0.6222,-804.43,0,0
AGT004,CUST0474,+233107611432,356.38,2026-08-05 06:25:01,momo,remitted,Kumasi,dagbani,0,0.4412,-685.68,0,0
AGT025,CUST0242,+233267202920,271.35,2026-07-10 16:49:10,cash,remitted,Takoradi,english,0,0.4375,-694.45,0,0
AGT003,CUST0493,+233254699641,264.1,2026-06-10 19:00:06,bank_transfer,remitted,Takoradi,twi,0,0.5122,-694.25,0,0
AGT032,CUST0213,+233986138048,1046.75,2026-06-04 15:31:11,momo,remitted,Kumasi,english,0,0.5319,19.08,0,0
AGT003,CUST0181,+233852571792,506.78,2026-04-13 14:06:41,bank_transfer,pending,Kumasi,english,572,0.5122,-451.57,0,0
